Pump_ID,Event_ID,CardHeader_ID,Card_Type,EPOC_DATE,Card_ID,Position,Load
1,43128,58508,S,1528833235,362096,9351,11814
1,43297,58709,S,1528833235,362096,9351,11814
1,43297,58709,S,1528833235,362095,9289,11908
1,43128,58508,S,1528833235,362095,9289,11908
1,43128,58508,S,1528833235,362094,9219,11976
1,43297,58709,S,1528833235,362094,9219,11976
1,43297,58709,S,1528833235,362093,9145,12032
1,43128,58508,S,1528833235,362093,9145,12032
1,43128,58508,S,1528833235,362092,9071,12087
1,43297,58709,S,1528833235,362092,9071,12087
1,43297,58709,S,1528833235,362091,8997,12153
1,43128,58508,S,1528833235,362091,8997,12153
1,43128,58508,S,1528833235,362090,8917,12189
1,43297,58709,S,1528833235,362090,8917,12189
1,43297,58709,S,1528833235,362089,8833,12180
1,43128,58508,S,1528833235,362089,8833,12180
1,43128,58508,S,1528833235,362088,8749,12038
1,43297,58709,S,1528833235,362088,8749,12038
1,43297,58709,S,1528833235,362087,8665,11867
1,43128,58508,S,1528833235,362087,8665,11867
1,43128,58508,S,1528833235,362086,8578,11688
1,43297,58709,S,1528833235,362086,8578,11688
1,43297,58709,S,1528833235,362085,8484,11535
1,43128,58508,S,1528833235,362085,8484,11535
1,43128,58508,S,1528833235,362084,8399,11324
1,43297,58709,S,1528833235,362084,8399,11324
1,43297,58709,S,1528833235,362083,8306,11274
1,43128,58508,S,1528833235,362083,8306,11274
1,43128,58508,S,1528833235,362082,8213,11214
1,43297,58709,S,1528833235,362082,8213,11214
1,43297,58709,S,1528833235,362081,8111,11144
1,43128,58508,S,1528833235,362081,8111,11144
1,43128,58508,S,1528833235,362080,8010,11056
1,43297,58709,S,1528833235,362080,8010,11056
1,43297,58709,S,1528833235,362079,7910,10986
1,43128,58508,S,1528833235,362079,7910,10986
1,43128,58508,S,1528833235,362078,7811,10914
1,43297,58709,S,1528833235,362078,7811,10914
1,43297,58709,S,1528833235,362077,7706,10814
1,43128,58508,S,1528833235,362077,7706,10814
1,43128,58508,S,1528833235,362076,7598,10660
1,43297,58709,S,1528833235,362076,7598,10660
1,43297,58709,S,1528833235,362075,7489,10469
1,43128,58508,S,1528833235,362075,7489,10469
1,43128,58508,S,1528833235,362074,7381,10213
1,43297,58709,S,1528833235,362074,7381,10213
1,43297,58709,S,1528833235,362073,7271,10123
1,43128,58508,S,1528833235,362073,7271,10123
1,43128,58508,S,1528833235,362072,7154,10135
1,43297,58709,S,1528833235,362072,7154,10135
1,43297,58709,S,1528833235,362071,7037,10221
1,43128,58508,S,1528833235,362071,7037,10221
1,43128,58508,S,1528833235,362070,6919,10356
1,43297,58709,S,1528833235,362070,6919,10356
1,43297,58709,S,1528833235,362069,6800,10527
1,43128,58508,S,1528833235,362069,6800,10527
1,43128,58508,S,1528833235,362068,6675,10671
1,43297,58709,S,1528833235,362068,6675,10671
1,43297,58709,S,1528833235,362067,6548,10811
1,43128,58508,S,1528833235,362067,6548,10811
1,43128,58508,S,1528833235,362066,6421,10948
1,43297,58709,S,1528833235,362066,6421,10948
1,43297,58709,S,1528833235,362065,6294,10972
1,43128,58508,S,1528833235,362065,6294,10972
1,43128,58508,S,1528833235,362064,6163,11012
1,43297,58709,S,1528833235,362064,6163,11012
1,43297,58709,S,1528833235,362063,6027,11071
1,43128,58508,S,1528833235,362063,6027,11071
1,43128,58508,S,1528833235,362062,5890,11277
1,43297,58709,S,1528833235,362062,5890,11277
1,43297,58709,S,1528833235,362061,5752,11466
1,43128,58508,S,1528833235,362061,5752,11466
1,43128,58508,S,1528833235,362060,5615,11625
1,43297,58709,S,1528833235,362060,5615,11625
1,43297,58709,S,1528833235,362059,5470,11743
1,43128,58508,S,1528833235,362059,5470,11743
1,43128,58508,S,1528833235,362058,5324,11887
1,43297,58709,S,1528833235,362058,5324,11887
1,43297,58709,S,1528833235,362057,5176,12068
1,43128,58508,S,1528833235,362057,5176,12068
1,43128,58508,S,1528833235,362056,5029,12242
1,43297,58709,S,1528833235,362056,5029,12242
1,43297,58709,S,1528833235,362055,4878,12465
1,43128,58508,S,1528833235,362055,4878,12465
1,43128,58508,S,1528833235,362054,4724,12740
1,43297,58709,S,1528833235,362054,4724,12740
1,43297,58709,S,1528833235,362053,4570,13009
1,43128,58508,S,1528833235,362053,4570,13009
1,43128,58508,S,1528833235,362052,4415,13250
1,43297,58709,S,1528833235,362052,4415,13250
1,43297,58709,S,1528833235,362051,4259,13475
1,43128,58508,S,1528833235,362051,4259,13475
1,43128,58508,S,1528833235,362050,4101,13779
1,43297,58709,S,1528833235,362050,4101,13779
1,43297,58709,S,1528833235,362049,3942,14084
1,43128,58508,S,1528833235,362049,3942,14084
1,43128,58508,S,1528833235,362048,3783,14366
1,43297,58709,S,1528833235,362048,3783,14366
1,43297,58709,S,1528833235,362047,3623,14553
1,43128,58508,S,1528833235,362047,3623,14553
1,43128,58508,S,1528833235,362046,3466,14678
1,43297,58709,S,1528833235,362046,3466,14678
1,43297,58709,S,1528833235,362045,3316,14758
1,43128,58508,S,1528833235,362045,3316,14758
1,43128,58508,S,1528833235,362044,3183,14779
1,43297,58709,S,1528833235,362044,3183,14779
1,43297,58709,S,1528833235,362043,3035,14792
1,43128,58508,S,1528833235,362043,3035,14792
1,43128,58508,S,1528833235,362042,2883,14800
1,43297,58709,S,1528833235,362042,2883,14800
1,43297,58709,S,1528833235,362041,2755,14803
1,43128,58508,S,1528833235,362041,2755,14803
1,43128,58508,S,1528833235,362040,2626,14830
1,43297,58709,S,1528833235,362040,2626,14830
1,43297,58709,S,1528833235,362039,2498,14886
1,43128,58508,S,1528833235,362039,2498,14886
1,43128,58508,S,1528833235,362038,2348,14922
1,43297,58709,S,1528833235,362038,2348,14922
1,43297,58709,S,1528833235,362037,2203,14969
1,43128,58508,S,1528833235,362037,2203,14969
1,43128,58508,S,1528833235,362036,2057,15054
1,43297,58709,S,1528833235,362036,2057,15054
1,43297,58709,S,1528833235,362035,1911,15197
1,43128,58508,S,1528833235,362035,1911,15197
1,43128,58508,S,1528833235,362034,1757,15150
1,43297,58709,S,1528833235,362034,1757,15150
1,43297,58709,S,1528833235,362033,1624,15299
1,43128,58508,S,1528833235,362033,1624,15299
1,43128,58508,S,1528833235,362032,1493,15443
1,43297,58709,S,1528833235,362032,1493,15443
1,43297,58709,S,1528833235,362031,1361,15592
1,43128,58508,S,1528833235,362031,1361,15592
1,43128,58508,S,1528833235,362030,1225,15761
1,43297,58709,S,1528833235,362030,1225,15761
1,43297,58709,S,1528833235,362029,1113,15954
1,43128,58508,S,1528833235,362029,1113,15954
1,43128,58508,S,1528833235,362028,1001,16187
1,43297,58709,S,1528833235,362028,1001,16187
1,43297,58709,S,1528833235,362027,888,16379
1,43128,58508,S,1528833235,362027,888,16379
1,43128,58508,S,1528833235,362026,775,16564
1,43297,58709,S,1528833235,362026,775,16564
1,43297,58709,S,1528833235,362025,682,16762
1,43128,58508,S,1528833235,362025,682,16762
1,43128,58508,S,1528833235,362024,593,16941
1,43297,58709,S,1528833235,362024,593,16941
1,43297,58709,S,1528833235,362023,505,17063
1,43128,58508,S,1528833235,362023,505,17063
1,43128,58508,S,1528833235,362022,411,17114
1,43297,58709,S,1528833235,362022,411,17114
1,43297,58709,S,1528833235,362021,351,17044
1,43128,58508,S,1528833235,362021,351,17044
1,43128,58508,S,1528833235,362020,290,16916
1,43297,58709,S,1528833235,362020,290,16916
1,43297,58709,S,1528833235,362019,229,16778
1,43128,58508,S,1528833235,362019,229,16778
1,43128,58508,S,1528833235,362018,168,16652
1,43297,58709,S,1528833235,362018,168,16652
1,43297,58709,S,1528833235,362017,131,16595
1,43128,58508,S,1528833235,362017,131,16595
1,43128,58508,S,1528833235,362016,100,16575
1,43297,58709,S,1528833235,362016,100,16575
1,43297,58709,S,1528833235,362015,68,16575
1,43128,58508,S,1528833235,362015,68,16575
1,43128,58508,S,1528833235,362014,33,16586
1,43297,58709,S,1528833235,362014,33,16586
1,43297,58709,S,1528833235,362013,31,16560
1,43128,58508,S,1528833235,362013,31,16560
1,43128,58508,S,1528833235,362012,28,16567
1,43297,58709,S,1528833235,362012,28,16567
1,43297,58709,S,1528833235,362011,26,16611
1,43128,58508,S,1528833235,362011,26,16611
1,43128,58508,S,1528833235,362010,76,16695
1,43297,58709,S,1528833235,362010,76,16695
1,43060,58417,P,1528833228,362009,12295,2667
1,42182,57375,P,1528833228,362009,12295,2667
1,43060,58417,P,1528833228,362008,12319,2521
1,42182,57375,P,1528833228,362008,12319,2521
1,43060,58417,P,1528833228,362007,12312,2350
1,42182,57375,P,1528833228,362007,12312,2350
1,43060,58417,P,1528833228,362006,12274,2170
1,42182,57375,P,1528833228,362006,12274,2170
1,43060,58417,P,1528833228,362005,12209,1992
1,42182,57375,P,1528833228,362005,12209,1992
1,43060,58417,P,1528833228,362004,12124,1823
1,42182,57375,P,1528833228,362004,12124,1823
1,43060,58417,P,1528833228,362003,12028,1663
1,42182,57375,P,1528833228,362003,12028,1663
1,43060,58417,P,1528833228,362002,11927,1512
1,42182,57375,P,1528833228,362002,11927,1512
1,43060,58417,P,1528833228,362001,11827,1371
1,42182,57375,P,1528833228,362001,11827,1371
1,43060,58417,P,1528833228,362000,11730,1244
1,42182,57375,P,1528833228,362000,11730,1244
1,43060,58417,P,1528833228,361999,11639,1136
1,42182,57375,P,1528833228,361999,11639,1136
1,43060,58417,P,1528833228,361998,11552,1052
1,42182,57375,P,1528833228,361998,11552,1052
1,43060,58417,P,1528833228,361997,11467,992
1,42182,57375,P,1528833228,361997,11467,992
1,43060,58417,P,1528833228,361996,11378,949
1,42182,57375,P,1528833228,361996,11378,949
1,43060,58417,P,1528833228,361995,11277,913
1,42182,57375,P,1528833228,361995,11277,913
1,43060,58417,P,1528833228,361994,11156,876
1,42182,57375,P,1528833228,361994,11156,876
1,43060,58417,P,1528833228,361993,11007,830
1,42182,57375,P,1528833228,361993,11007,830
1,43060,58417,P,1528833228,361992,10825,779
1,42182,57375,P,1528833228,361992,10825,779
1,43060,58417,P,1528833228,361991,10605,734
1,42182,57375,P,1528833228,361991,10605,734
1,43060,58417,P,1528833228,361990,10345,712
1,42182,57375,P,1528833228,361990,10345,712
1,43060,58417,P,1528833228,361989,10042,733
1,42182,57375,P,1528833228,361989,10042,733
1,43060,58417,P,1528833228,361988,9694,810
1,42182,57375,P,1528833228,361988,9694,810
1,43060,58417,P,1528833228,361987,9301,949
1,42182,57375,P,1528833228,361987,9301,949
1,43060,58417,P,1528833228,361986,8866,1138
1,42182,57375,P,1528833228,361986,8866,1138
1,43060,58417,P,1528833228,361985,8396,1358
1,42182,57375,P,1528833228,361985,8396,1358
1,43060,58417,P,1528833228,361984,5449,2497
1,42182,57375,P,1528833228,361984,5449,2497
1,43060,58417,P,1528833228,361983,4990,2736
1,42182,57375,P,1528833228,361983,4990,2736
1,43060,58417,P,1528833228,361982,4542,3021
1,42182,57375,P,1528833228,361982,4542,3021
1,43060,58417,P,1528833228,361981,4105,3331
1,42182,57375,P,1528833228,361981,4105,3331
1,43060,58417,P,1528833228,361980,3684,3627
1,42182,57375,P,1528833228,361980,3684,3627
1,43060,58417,P,1528833228,361979,3282,3865
1,42182,57375,P,1528833228,361979,3282,3865
1,43060,58417,P,1528833228,361978,2903,4013
1,42182,57375,P,1528833228,361978,2903,4013
1,43060,58417,P,1528833228,361977,2547,4062
1,42182,57375,P,1528833228,361977,2547,4062
1,43060,58417,P,1528833228,361976,2213,4033
1,42182,57375,P,1528833228,361976,2213,4033
1,43060,58417,P,1528833228,361975,1901,3969
1,42182,57375,P,1528833228,361975,1901,3969
1,43060,58417,P,1528833228,361974,1610,3925
1,42182,57375,P,1528833228,361974,1610,3925
1,43060,58417,P,1528833228,361973,1341,3948
1,42182,57375,P,1528833228,361973,1341,3948
1,43060,58417,P,1528833228,361972,1099,4063
1,42182,57375,P,1528833228,361972,1099,4063
1,43060,58417,P,1528833228,361971,887,4265
1,42182,57375,P,1528833228,361971,887,4265
1,43060,58417,P,1528833228,361970,707,4528
1,42182,57375,P,1528833228,361970,707,4528
1,43060,58417,P,1528833228,361969,557,4810
1,42182,57375,P,1528833228,361969,557,4810
1,43060,58417,P,1528833228,361968,432,5071
1,42182,57375,P,1528833228,361968,432,5071
1,43060,58417,P,1528833228,361967,326,5287
1,42182,57375,P,1528833228,361967,326,5287
1,43060,58417,P,1528833228,361966,234,5451
1,42182,57375,P,1528833228,361966,234,5451
1,43060,58417,P,1528833228,361965,151,5575
1,42182,57375,P,1528833228,361965,151,5575
1,43060,58416,S,1528833228,361964,9935,11971
1,42182,57374,S,1528833228,361964,9935,11971
1,43060,58416,S,1528833228,361963,9912,11929
1,42182,57374,S,1528833228,361963,9912,11929
1,43060,58416,S,1528833228,361962,9889,11938
1,42182,57374,S,1528833228,361962,9889,11938
1,43060,58416,S,1528833228,361961,9865,11994
1,42182,57374,S,1528833228,361961,9865,11994
1,43060,58416,S,1528833228,361960,9826,11918
1,42182,57374,S,1528833228,361960,9826,11918
1,43060,58416,S,1528833228,361959,9784,11862
1,42182,57374,S,1528833228,361959,9784,11862
1,43060,58416,S,1528833228,361958,9738,11835
1,42182,57374,S,1528833228,361958,9738,11835
1,43060,58416,S,1528833228,361957,9687,11799
1,42182,57374,S,1528833228,361957,9687,11799
1,43060,58416,S,1528833228,361956,9637,11725
1,42182,57374,S,1528833228,361956,9637,11725
1,43060,58416,S,1528833228,361955,9586,11664
1,42182,57374,S,1528833228,361955,9586,11664
1,43060,58416,S,1528833228,361954,9536,11640
1,42182,57374,S,1528833228,361954,9536,11640
1,43060,58416,S,1528833228,361953,9479,11655
1,42182,57374,S,1528833228,361953,9479,11655
1,43060,58416,S,1528833228,361952,9416,11724
1,42182,57374,S,1528833228,361952,9416,11724
1,43060,58416,S,1528833228,361951,9354,11829
1,42182,57374,S,1528833228,361951,9354,11829
1,43060,58416,S,1528833228,361950,9291,11923
1,42182,57374,S,1528833228,361950,9291,11923
1,43060,58416,S,1528833228,361949,9222,11995
1,42182,57374,S,1528833228,361949,9222,11995
1,43060,58416,S,1528833228,361948,9148,12047
1,42182,57374,S,1528833228,361948,9148,12047
1,43060,58416,S,1528833228,361947,9074,12104
1,42182,57374,S,1528833228,361947,9074,12104
1,43060,58416,S,1528833228,361946,9000,12156
1,42182,57374,S,1528833228,361946,9000,12156
1,43060,58416,S,1528833228,361945,8922,12190
1,42182,57374,S,1528833228,361945,8922,12190
1,43060,58416,S,1528833228,361944,8838,12092
1,42182,57374,S,1528833228,361944,8838,12092
1,43060,58416,S,1528833228,361943,8754,11954
1,42182,57374,S,1528833228,361943,8754,11954
1,43060,58416,S,1528833228,361942,8671,11791
1,42182,57374,S,1528833228,361942,8671,11791
1,43060,58416,S,1528833228,361941,8584,11604
1,42182,57374,S,1528833228,361941,8584,11604
1,43060,58416,S,1528833228,361940,8492,11448
1,42182,57374,S,1528833228,361940,8492,11448
1,43060,58416,S,1528833228,361939,8399,11340
1,42182,57374,S,1528833228,361939,8399,11340
1,43060,58416,S,1528833228,361938,8306,11278
1,42182,57374,S,1528833228,361938,8306,11278
1,43060,58416,S,1528833228,361937,8213,11214
1,42182,57374,S,1528833228,361937,8213,11214
1,43060,58416,S,1528833228,361936,8111,11144
1,42182,57374,S,1528833228,361936,8111,11144
1,43060,58416,S,1528833228,361935,8010,11056
1,42182,57374,S,1528833228,361935,8010,11056
1,43060,58416,S,1528833228,361934,7910,10986
1,42182,57374,S,1528833228,361934,7910,10986
1,43060,58416,S,1528833228,361933,7811,10907
1,42182,57374,S,1528833228,361933,7811,10907
1,43060,58416,S,1528833228,361932,7706,10776
1,42182,57374,S,1528833228,361932,7706,10776
1,43060,58416,S,1528833228,361931,7598,10594
1,42182,57374,S,1528833228,361931,7598,10594
1,43060,58416,S,1528833228,361930,7489,10390
1,42182,57374,S,1528833228,361930,7489,10390
1,43060,58416,S,1528833228,361929,7381,10192
1,42182,57374,S,1528833228,361929,7381,10192
1,43060,58416,S,1528833228,361928,7271,10113
1,42182,57374,S,1528833228,361928,7271,10113
1,43060,58416,S,1528833228,361927,7154,10113
1,42182,57374,S,1528833228,361927,7154,10113
1,43060,58416,S,1528833228,361926,7037,10214
1,42182,57374,S,1528833228,361926,7037,10214
1,43060,58416,S,1528833228,361925,6919,10340
1,42182,57374,S,1528833228,361925,6919,10340
1,43060,58416,S,1528833228,361924,6800,10488
1,42182,57374,S,1528833228,361924,6800,10488
1,43060,58416,S,1528833228,361923,6675,10691
1,42182,57374,S,1528833228,361923,6675,10691
1,43060,58416,S,1528833228,361922,6548,10833
1,42182,57374,S,1528833228,361922,6548,10833
1,43060,58416,S,1528833228,361921,6421,10918
1,42182,57374,S,1528833228,361921,6421,10918
1,43060,58416,S,1528833228,361920,6294,10962
1,42182,57374,S,1528833228,361920,6294,10962
1,43060,58416,S,1528833228,361919,6163,11012
1,42182,57374,S,1528833228,361919,6163,11012
1,43060,58416,S,1528833228,361918,6027,11071
1,42182,57374,S,1528833228,361918,6027,11071
1,43060,58416,S,1528833228,361917,5890,11243
1,42182,57374,S,1528833228,361917,5890,11243
1,43060,58416,S,1528833228,361916,5752,11442
1,42182,57374,S,1528833228,361916,5752,11442
1,43060,58416,S,1528833228,361915,5615,11668
1,42182,57374,S,1528833228,361915,5615,11668
1,43060,58416,S,1528833228,361914,5470,11779
1,42182,57374,S,1528833228,361914,5470,11779
1,43060,58416,S,1528833228,361913,5324,11906
1,42182,57374,S,1528833228,361913,5324,11906
1,43060,58416,S,1528833228,361912,5176,12063
1,42182,57374,S,1528833228,361912,5176,12063
1,43060,58416,S,1528833228,361911,5029,12236
1,42182,57374,S,1528833228,361911,5029,12236
1,43060,58416,S,1528833228,361910,4878,12457
1,42182,57374,S,1528833228,361910,4878,12457
1,43060,58416,S,1528833228,361909,4724,12728
1,42182,57374,S,1528833228,361909,4724,12728
1,43060,58416,S,1528833228,361908,4570,12940
1,42182,57374,S,1528833228,361908,4570,12940
1,43060,58416,S,1528833228,361907,4415,13188
1,42182,57374,S,1528833228,361907,4415,13188
1,43060,58416,S,1528833228,361906,4259,13469
1,42182,57374,S,1528833228,361906,4259,13469
1,43060,58416,S,1528833228,361905,4101,13773
1,42182,57374,S,1528833228,361905,4101,13773
1,43060,58416,S,1528833228,361904,3942,14054
1,42182,57374,S,1528833228,361904,3942,14054
1,43060,58416,S,1528833228,361903,3783,14322
1,42182,57374,S,1528833228,361903,3783,14322
1,43060,58416,S,1528833228,361902,3623,14588
1,42182,57374,S,1528833228,361902,3623,14588
1,43060,58416,S,1528833228,361901,3466,14710
1,42182,57374,S,1528833228,361901,3466,14710
1,43060,58416,S,1528833228,361900,3316,14768
1,42182,57374,S,1528833228,361900,3316,14768
1,43060,58416,S,1528833228,361899,3183,14782
1,42182,57374,S,1528833228,361899,3183,14782
1,43060,58416,S,1528833228,361898,3035,14792
1,42182,57374,S,1528833228,361898,3035,14792
1,43060,58416,S,1528833228,361897,2883,14800
1,42182,57374,S,1528833228,361897,2883,14800
1,43060,58416,S,1528833228,361896,2755,14803
1,42182,57374,S,1528833228,361896,2755,14803
1,43060,58416,S,1528833228,361895,2626,14829
1,42182,57374,S,1528833228,361895,2626,14829
1,43060,58416,S,1528833228,361894,2498,14881
1,42182,57374,S,1528833228,361894,2498,14881
1,43060,58416,S,1528833228,361893,2348,14919
1,42182,57374,S,1528833228,361893,2348,14919
1,43060,58416,S,1528833228,361892,2203,14968
1,42182,57374,S,1528833228,361892,2203,14968
1,43060,58416,S,1528833228,361891,2057,15048
1,42182,57374,S,1528833228,361891,2057,15048
1,43060,58416,S,1528833228,361890,1911,15167
1,42182,57374,S,1528833228,361890,1911,15167
1,43060,58416,S,1528833228,361889,1765,15345
1,42182,57374,S,1528833228,361889,1765,15345
1,43060,58416,S,1528833228,361888,1630,15495
1,42182,57374,S,1528833228,361888,1630,15495
1,43060,58416,S,1528833228,361887,1498,15645
1,42182,57374,S,1528833228,361887,1498,15645
1,43060,58416,S,1528833228,361886,1366,15829
1,42182,57374,S,1528833228,361886,1366,15829
1,43060,58416,S,1528833228,361885,1229,16021
1,42182,57374,S,1528833228,361885,1229,16021
1,43060,58416,S,1528833228,361884,1116,16199
1,42182,57374,S,1528833228,361884,1116,16199
1,43060,58416,S,1528833228,361883,1003,16427
1,42182,57374,S,1528833228,361883,1003,16427
1,43060,58416,S,1528833228,361882,890,16637
1,42182,57374,S,1528833228,361882,890,16637
1,43060,58416,S,1528833228,361881,778,16830
1,42182,57374,S,1528833228,361881,778,16830
1,43060,58416,S,1528833228,361880,683,17013
1,42182,57374,S,1528833228,361880,683,17013
1,43060,58416,S,1528833228,361879,595,17093
1,42182,57374,S,1528833228,361879,595,17093
1,43060,58416,S,1528833228,361878,507,17083
1,42182,57374,S,1528833228,361878,507,17083
1,43060,58416,S,1528833228,361877,412,16994
1,42182,57374,S,1528833228,361877,412,16994
1,43060,58416,S,1528833228,361876,352,16859
1,42182,57374,S,1528833228,361876,352,16859
1,43060,58416,S,1528833228,361875,291,16752
1,42182,57374,S,1528833228,361875,291,16752
1,43060,58416,S,1528833228,361874,230,16662
1,42182,57374,S,1528833228,361874,230,16662
1,43060,58416,S,1528833228,361873,168,16586
1,42182,57374,S,1528833228,361873,168,16586
1,43060,58416,S,1528833228,361872,132,16569
1,42182,57374,S,1528833228,361872,132,16569
1,43060,58416,S,1528833228,361871,100,16573
1,42182,57374,S,1528833228,361871,100,16573
1,43060,58416,S,1528833228,361870,68,16575
1,42182,57374,S,1528833228,361870,68,16575
1,43060,58416,S,1528833228,361869,33,16558
1,42182,57374,S,1528833228,361869,33,16558
1,43060,58416,S,1528833228,361868,31,16571
1,42182,57374,S,1528833228,361868,31,16571
1,43060,58416,S,1528833228,361867,28,16645
1,42182,57374,S,1528833228,361867,28,16645
1,43060,58416,S,1528833228,361866,26,16747
1,42182,57374,S,1528833228,361866,26,16747
1,43060,58416,S,1528833228,361865,76,16850
1,42182,57374,S,1528833228,361865,76,16850
1,43694,59183,P,1528833213,361864,12288,2677
1,42198,57400,P,1528833213,361864,12288,2677
1,43694,59183,P,1528833213,361863,12313,2528
1,42198,57400,P,1528833213,361863,12313,2528
1,43694,59183,P,1528833213,361862,12306,2352
