Pump_ID,Event_ID,CardHeader_ID,Card_Type,EPOC_DATE,Card_ID,Position,Load
1,9301,14569,S,1526570812,833199,9148,12047
1,9301,14569,S,1526570812,833200,9222,11995
1,9301,14569,S,1526570812,833201,9291,11931
1,9301,14569,S,1526570812,833202,9354,11848
1,9301,14569,S,1526570812,833203,9416,11748
1,9301,14569,S,1526570812,833204,9479,11645
1,9301,14569,S,1526570812,833205,9536,11619
1,9301,14569,S,1526570812,833206,9586,11642
1,9301,14569,S,1526570812,833207,9637,11707
1,9301,14569,S,1526570812,833208,9687,11776
1,9301,14569,S,1526570812,833209,9738,11801
1,9301,14569,S,1526570812,833210,9784,11807
1,9301,14569,S,1526570812,833211,9826,11857
1,9301,14569,S,1526570812,833212,9865,11962
1,9301,14569,S,1526570812,833213,9889,11958
1,9301,14569,S,1526570812,833214,9912,11915
1,9301,14569,S,1526570812,833215,9935,11915
1,9301,14570,P,1526570812,833216,148,5546
1,9301,14570,P,1526570812,833217,230,5417
1,9301,14570,P,1526570812,833218,324,5249
1,9301,14570,P,1526570812,833219,431,5031
1,9301,14570,P,1526570812,833220,557,4768
1,9301,14570,P,1526570812,833221,708,4486
1,9301,14570,P,1526570812,833222,889,4223
1,9301,14570,P,1526570812,833223,1103,4022
1,9301,14570,P,1526570812,833224,1348,3909
1,9301,14570,P,1526570812,833225,1618,3889
1,9301,14570,P,1526570812,833226,1911,3936
1,9301,14570,P,1526570812,833227,2223,4004
1,9301,14570,P,1526570812,833228,2555,4035
1,9301,14570,P,1526570812,833229,2907,3986
1,9301,14570,P,1526570812,833230,3283,3834
1,9301,14570,P,1526570812,833231,3683,3589
1,9301,14570,P,1526570812,833232,4103,3286
1,9301,14570,P,1526570812,833233,4541,2971
1,9301,14570,P,1526570812,833234,4990,2685
1,9301,14570,P,1526570812,833235,5449,2451
1,9301,14570,P,1526570812,833236,8396,1334
1,9301,14570,P,1526570812,833237,8867,1107
1,9301,14570,P,1526570812,833238,9301,912
1,9301,14570,P,1526570812,833239,9693,772
1,9301,14570,P,1526570812,833240,10039,696
1,9301,14570,P,1526570812,833241,10340,680
1,9301,14570,P,1526570812,833242,10598,708
1,9301,14570,P,1526570812,833243,10817,757
1,9301,14570,P,1526570812,833244,11000,811
1,9301,14570,P,1526570812,833245,11150,857
1,9301,14570,P,1526570812,833246,11272,896
1,9301,14570,P,1526570812,833247,11372,932
1,9301,14570,P,1526570812,833248,11460,976
1,9301,14570,P,1526570812,833249,11542,1038
1,9301,14570,P,1526570812,833250,11627,1121
1,9301,14570,P,1526570812,833251,11717,1227
1,9301,14570,P,1526570812,833252,11814,1351
1,9301,14570,P,1526570812,833253,11915,1489
1,9301,14570,P,1526570812,833254,12017,1639
1,9301,14570,P,1526570812,833255,12114,1799
1,9301,14570,P,1526570812,833256,12199,1971
1,9301,14570,P,1526570812,833257,12264,2152
1,9301,14570,P,1526570812,833258,12303,2336
1,9301,14570,P,1526570812,833259,12311,2508
1,9301,14570,P,1526570812,833260,12287,2653
1,9302,14571,S,1526570819,833261,9585,11622
1,9302,14571,S,1526570819,833262,9635,11631
1,9302,14571,S,1526570819,833263,9686,11695
1,9302,14571,S,1526570819,833264,9731,11759
1,9302,14571,S,1526570819,833265,9772,11801
1,9302,14571,S,1526570819,833266,9818,11806
1,9302,14571,S,1526570819,833267,9862,11830
1,9302,14571,S,1526570819,833268,9888,11932
1,9302,14571,S,1526570819,833269,9911,11953
1,9302,14571,S,1526570819,833270,9935,11930
1,9302,14571,S,1526570819,833271,76,16856
1,9302,14571,S,1526570819,833272,26,16724
1,9302,14571,S,1526570819,833273,28,16626
1,9302,14571,S,1526570819,833274,31,16562
1,9302,14571,S,1526570819,833275,33,16536
1,9302,14571,S,1526570819,833276,68,16550
1,9302,14571,S,1526570819,833277,100,16550
1,9302,14571,S,1526570819,833278,132,16542
1,9302,14571,S,1526570819,833279,169,16550
1,9302,14571,S,1526570819,833280,230,16616
1,9302,14571,S,1526570819,833281,291,16707
1,9302,14571,S,1526570819,833282,353,16815
1,9302,14571,S,1526570819,833283,413,16952
1,9302,14571,S,1526570819,833284,507,17041
1,9302,14571,S,1526570819,833285,596,17055
1,9302,14571,S,1526570819,833286,684,16952
1,9302,14571,S,1526570819,833287,779,16816
1,9302,14571,S,1526570819,833288,892,16645
1,9302,14571,S,1526570819,833289,1004,16444
1,9302,14571,S,1526570819,833290,1117,16221
1,9302,14571,S,1526570819,833291,1230,16001
1,9302,14571,S,1526570819,833292,1368,15798
1,9302,14571,S,1526570819,833293,1500,15620
1,9302,14571,S,1526570819,833294,1632,15467
1,9302,14571,S,1526570819,833295,1767,15325
1,9302,14571,S,1526570819,833296,1914,15192
1,9302,14571,S,1526570819,833297,2060,15066
1,9302,14571,S,1526570819,833298,2206,14974
1,9302,14571,S,1526570819,833299,2352,14901
1,9302,14571,S,1526570819,833300,2509,14843
1,9302,14571,S,1526570819,833301,2641,14809
1,9302,14571,S,1526570819,833302,2770,14781
1,9302,14571,S,1526570819,833303,2898,14778
1,9302,14571,S,1526570819,833304,3038,14772
1,9302,14571,S,1526570819,833305,3198,14764
1,9302,14571,S,1526570819,833306,3332,14744
1,9302,14571,S,1526570819,833307,3470,14715
1,9302,14571,S,1526570819,833308,3627,14646
1,9302,14571,S,1526570819,833309,3786,14460
1,9302,14571,S,1526570819,833310,3946,14227
1,9302,14571,S,1526570819,833311,4105,13994
1,9302,14571,S,1526570819,833312,4264,13708
1,9302,14571,S,1526570819,833313,4420,13416
1,9302,14571,S,1526570819,833314,4575,13137
1,9302,14571,S,1526570819,833315,4730,12829
1,9302,14571,S,1526570819,833316,4884,12534
1,9302,14571,S,1526570819,833317,5035,12270
1,9302,14571,S,1526570819,833318,5183,12125
1,9302,14571,S,1526570819,833319,5330,11988
1,9302,14571,S,1526570819,833320,5477,11833
1,9302,14571,S,1526570819,833321,5615,11607
1,9302,14571,S,1526570819,833322,5752,11452
1,9302,14571,S,1526570819,833323,5890,11276
1,9302,14571,S,1526570819,833324,6027,11088
1,9302,14571,S,1526570819,833325,6163,11006
1,9302,14571,S,1526570819,833326,6294,10946
1,9302,14571,S,1526570819,833327,6421,10906
1,9302,14571,S,1526570819,833328,6548,10781
1,9302,14571,S,1526570819,833329,6675,10651
1,9302,14571,S,1526570819,833330,6801,10514
1,9302,14571,S,1526570819,833331,6919,10344
1,9302,14571,S,1526570819,833332,7037,10202
1,9302,14571,S,1526570819,833333,7154,10101
1,9302,14571,S,1526570819,833334,7271,10129
1,9302,14571,S,1526570819,833335,7381,10212
1,9302,14571,S,1526570819,833336,7489,10367
1,9302,14571,S,1526570819,833337,7598,10596
1,9302,14571,S,1526570819,833338,7706,10794
1,9302,14571,S,1526570819,833339,7811,10891
1,9302,14571,S,1526570819,833340,7910,10962
1,9302,14571,S,1526570819,833341,8010,11038
1,9302,14571,S,1526570819,833342,8111,11146
1,9302,14571,S,1526570819,833343,8213,11208
1,9302,14571,S,1526570819,833344,8306,11260
1,9302,14571,S,1526570819,833345,8399,11322
1,9302,14571,S,1526570819,833346,8494,11320
1,9302,14571,S,1526570819,833347,8587,11436
1,9302,14571,S,1526570819,833348,8672,11570
1,9302,14571,S,1526570819,833349,8755,11714
1,9302,14571,S,1526570819,833350,8838,11905
1,9302,14571,S,1526570819,833351,8922,12063
1,9302,14571,S,1526570819,833352,9000,12171
1,9302,14571,S,1526570819,833353,9073,12158
1,9302,14571,S,1526570819,833354,9147,12117
1,9302,14571,S,1526570819,833355,9221,12055
1,9302,14571,S,1526570819,833356,9290,12000
1,9302,14571,S,1526570819,833357,9352,11942
1,9302,14571,S,1526570819,833358,9415,11868
1,9302,14571,S,1526570819,833359,9477,11766
1,9302,14571,S,1526570819,833360,9535,11668
1,9302,14572,P,1526570819,833361,143,5559
1,9302,14572,P,1526570819,833362,229,5452
1,9302,14572,P,1526570819,833363,328,5301
1,9302,14572,P,1526570819,833364,443,5092
1,9302,14572,P,1526570819,833365,576,4830
1,9302,14572,P,1526570819,833366,733,4542
1,9302,14572,P,1526570819,833367,917,4268
1,9302,14572,P,1526570819,833368,1129,4051
1,9302,14572,P,1526570819,833369,1370,3924
1,9302,14572,P,1526570819,833370,1638,3892
1,9302,14572,P,1526570819,833371,1929,3935
1,9302,14572,P,1526570819,833372,2242,4007
1,9302,14572,P,1526570819,833373,2574,4054
1,9302,14572,P,1526570819,833374,2927,4028
1,9302,14572,P,1526570819,833375,3299,3903
1,9302,14572,P,1526570819,833376,3692,3681
1,9302,14572,P,1526570819,833377,4103,3392
1,9302,14572,P,1526570819,833378,4531,3080
1,9302,14572,P,1526570819,833379,4973,2787
1,9302,14572,P,1526570819,833380,5428,2540
1,9302,14572,P,1526570819,833381,8355,1432
1,9302,14572,P,1526570819,833382,8832,1199
1,9302,14572,P,1526570819,833383,9279,989
1,9302,14572,P,1526570819,833384,9685,827
1,9302,14572,P,1526570819,833385,10047,726
1,9302,14572,P,1526570819,833386,10363,688
1,9302,14572,P,1526570819,833387,10635,699
1,9302,14572,P,1526570819,833388,10866,739
1,9302,14572,P,1526570819,833389,11060,791
1,9302,14572,P,1526570819,833390,11221,840
1,9302,14572,P,1526570819,833391,11352,885
1,9302,14572,P,1526570819,833392,11457,926
1,9302,14572,P,1526570819,833393,11545,972
1,9302,14572,P,1526570819,833394,11622,1029
1,9302,14572,P,1526570819,833395,11697,1102
1,9302,14572,P,1526570819,833396,11777,1191
1,9302,14572,P,1526570819,833397,11865,1298
1,9302,14572,P,1526570819,833398,11961,1421
1,9302,14572,P,1526570819,833399,12061,1561
1,9302,14572,P,1526570819,833400,12158,1722
1,9302,14572,P,1526570819,833401,12244,1903
1,9302,14572,P,1526570819,833402,12310,2099
1,9302,14572,P,1526570819,833403,12350,2301
1,9302,14572,P,1526570819,833404,12360,2489
1,9302,14572,P,1526570819,833405,12340,2646
1,9303,14573,S,1526570826,833406,76,16844
1,9303,14573,S,1526570826,833407,26,16715
1,9303,14573,S,1526570826,833408,28,16618
1,9303,14573,S,1526570826,833409,31,16556
1,9303,14573,S,1526570826,833410,33,16534
1,9303,14573,S,1526570826,833411,68,16551
1,9303,14573,S,1526570826,833412,100,16549
1,9303,14573,S,1526570826,833413,132,16542
1,9303,14573,S,1526570826,833414,168,16551
1,9303,14573,S,1526570826,833415,230,16630
1,9303,14573,S,1526570826,833416,291,16730
1,9303,14573,S,1526570826,833417,352,16847
1,9303,14573,S,1526570826,833418,412,16982
1,9303,14573,S,1526570826,833419,507,17056
1,9303,14573,S,1526570826,833420,595,17030
1,9303,14573,S,1526570826,833421,683,16913
1,9303,14573,S,1526570826,833422,778,16773
1,9303,14573,S,1526570826,833423,890,16589
1,9303,14573,S,1526570826,833424,1003,16383
1,9303,14573,S,1526570826,833425,1116,16161
1,9303,14573,S,1526570826,833426,1229,15935
1,9303,14573,S,1526570826,833427,1366,15742
1,9303,14573,S,1526570826,833428,1498,15572
1,9303,14573,S,1526570826,833429,1630,15418
1,9303,14573,S,1526570826,833430,1765,15276
1,9303,14573,S,1526570826,833431,1911,15141
1,9303,14573,S,1526570826,833432,2057,15019
1,9303,14573,S,1526570826,833433,2203,14943
1,9303,14573,S,1526570826,833434,2348,14878
1,9303,14573,S,1526570826,833435,2498,14827
1,9303,14573,S,1526570826,833436,2626,14795
1,9303,14573,S,1526570826,833437,2755,14780
1,9303,14573,S,1526570826,833438,2883,14776
1,9303,14573,S,1526570826,833439,3035,14769
1,9303,14573,S,1526570826,833440,3183,14754
1,9303,14573,S,1526570826,833441,3316,14729
1,9303,14573,S,1526570826,833442,3466,14671
1,9303,14573,S,1526570826,833443,3623,14558
1,9303,14573,S,1526570826,833444,3783,14317
1,9303,14573,S,1526570826,833445,3942,14084
1,9303,14573,S,1526570826,833446,4101,13828
1,9303,14573,S,1526570826,833447,4259,13528
1,9303,14573,S,1526570826,833448,4415,13240
1,9303,14573,S,1526570826,833449,4570,12980
1,9303,14573,S,1526570826,833450,4724,12752
1,9303,14573,S,1526570826,833451,4878,12441
1,9303,14573,S,1526570826,833452,5029,12203
1,9303,14573,S,1526570826,833453,5176,12033
1,9303,14573,S,1526570826,833454,5324,11876
1,9303,14573,S,1526570826,833455,5470,11732
1,9303,14573,S,1526570826,833456,5622,11697
1,9303,14573,S,1526570826,833457,5760,11554
1,9303,14573,S,1526570826,833458,5898,11393
1,9303,14573,S,1526570826,833459,6035,11217
1,9303,14573,S,1526570826,833460,6172,11067
1,9303,14573,S,1526570826,833461,6302,10986
1,9303,14573,S,1526570826,833462,6430,10935
1,9303,14573,S,1526570826,833463,6557,10875
1,9303,14573,S,1526570826,833464,6684,10752
1,9303,14573,S,1526570826,833465,6809,10618
1,9303,14573,S,1526570826,833466,6927,10480
1,9303,14573,S,1526570826,833467,7045,10341
1,9303,14573,S,1526570826,833468,7163,10209
1,9303,14573,S,1526570826,833469,7280,10086
1,9303,14573,S,1526570826,833470,7390,10139
1,9303,14573,S,1526570826,833471,7497,10240
1,9303,14573,S,1526570826,833472,7605,10397
1,9303,14573,S,1526570826,833473,7714,10591
1,9303,14573,S,1526570826,833474,7819,10763
1,9303,14573,S,1526570826,833475,7917,10889
1,9303,14573,S,1526570826,833476,8016,10970
1,9303,14573,S,1526570826,833477,8116,11045
1,9303,14573,S,1526570826,833478,8217,11132
1,9303,14573,S,1526570826,833479,8309,11198
1,9303,14573,S,1526570826,833480,8401,11258
1,9303,14573,S,1526570826,833481,8492,11415
1,9303,14573,S,1526570826,833482,8584,11546
1,9303,14573,S,1526570826,833483,8671,11737
1,9303,14573,S,1526570826,833484,8754,11884
1,9303,14573,S,1526570826,833485,8838,12038
1,9303,14573,S,1526570826,833486,8922,12174
1,9303,14573,S,1526570826,833487,9000,12153
1,9303,14573,S,1526570826,833488,9074,12104
1,9303,14573,S,1526570826,833489,9148,12045
1,9303,14573,S,1526570826,833490,9222,11989
1,9303,14573,S,1526570826,833491,9291,11925
1,9303,14573,S,1526570826,833492,9354,11840
1,9303,14573,S,1526570826,833493,9416,11738
1,9303,14573,S,1526570826,833494,9479,11643
1,9303,14573,S,1526570826,833495,9536,11622
1,9303,14573,S,1526570826,833496,9586,11648
1,9303,14573,S,1526570826,833497,9637,11713
1,9303,14573,S,1526570826,833498,9687,11782
1,9303,14573,S,1526570826,833499,9738,11814
1,9303,14573,S,1526570826,833500,9784,11825
1,9303,14573,S,1526570826,833501,9826,11871
1,9303,14573,S,1526570826,833502,9865,11967
1,9303,14573,S,1526570826,833503,9889,11945
1,9303,14573,S,1526570826,833504,9912,11912
1,9303,14573,S,1526570826,833505,9935,11928
1,9303,14574,P,1526570826,833506,148,5543
1,9303,14574,P,1526570826,833507,231,5413
1,9303,14574,P,1526570826,833508,323,5245
1,9303,14574,P,1526570826,833509,430,5026
1,9303,14574,P,1526570826,833510,556,4763
1,9303,14574,P,1526570826,833511,708,4482
1,9303,14574,P,1526570826,833512,890,4221
1,9303,14574,P,1526570826,833513,1104,4021
1,9303,14574,P,1526570826,833514,1349,3908
1,9303,14574,P,1526570826,833515,1619,3886
1,9303,14574,P,1526570826,833516,1912,3931
1,9303,14574,P,1526570826,833517,2224,3996
1,9303,14574,P,1526570826,833518,2557,4028
1,9303,14574,P,1526570826,833519,2910,3981
1,9303,14574,P,1526570826,833520,3286,3834
1,9303,14574,P,1526570826,833521,3684,3597
1,9303,14574,P,1526570826,833522,4102,3301
1,9303,14574,P,1526570826,833523,4535,2991
1,9303,14574,P,1526570826,833524,4981,2705
1,9303,14574,P,1526570826,833525,5437,2467
1,9303,14574,P,1526570826,833526,8384,1344
1,9303,14574,P,1526570826,833527,8855,1122
1,9303,14574,P,1526570826,833528,9292,929
1,9303,14574,P,1526570826,833529,9686,787
1,9303,14574,P,1526570826,833530,10036,707
1,9303,14574,P,1526570826,833531,10340,684
1,9303,14574,P,1526570826,833532,10600,705
1,9303,14574,P,1526570826,833533,10821,750
1,9303,14574,P,1526570826,833534,11004,802
1,9303,14574,P,1526570826,833535,11153,849
1,9303,14574,P,1526570826,833536,11275,889
1,9303,14574,P,1526570826,833537,11376,926
1,9303,14574,P,1526570826,833538,11464,971
1,9303,14574,P,1526570826,833539,11547,1033
1,9303,14574,P,1526570826,833540,11632,1116
1,9303,14574,P,1526570826,833541,11721,1222
1,9303,14574,P,1526570826,833542,11817,1348
1,9303,14574,P,1526570826,833543,11916,1487
1,9303,14574,P,1526570826,833544,12017,1638
1,9303,14574,P,1526570826,833545,12113,1799
1,9303,14574,P,1526570826,833546,12197,1970
1,9303,14574,P,1526570826,833547,12262,2151
1,9303,14574,P,1526570826,833548,12300,2335
1,9303,14574,P,1526570826,833549,12307,2509
1,9303,14574,P,1526570826,833550,12283,2657
1,9304,14575,S,1526570840,833551,76,17011
1,9304,14575,S,1526570840,833552,26,16883
1,9304,14575,S,1526570840,833553,28,16769
1,9304,14575,S,1526570840,833554,31,16664
1,9304,14575,S,1526570840,833555,33,16563
1,9304,14575,S,1526570840,833556,68,16537
1,9304,14575,S,1526570840,833557,100,16541
1,9304,14575,S,1526570840,833558,132,16554
1,9304,14575,S,1526570840,833559,169,16541
1,9304,14575,S,1526570840,833560,230,16551
1,9304,14575,S,1526570840,833561,291,16604
1,9304,14575,S,1526570840,833562,352,16695
1,9304,14575,S,1526570840,833563,414,16806
1,9304,14575,S,1526570840,833564,509,16938
1,9304,14575,S,1526570840,833565,597,17039
1,9304,14575,S,1526570840,833566,685,17083
1,9304,14575,S,1526570840,833567,780,16996
1,9304,14575,S,1526570840,833568,893,16850
1,9304,14575,S,1526570840,833569,1007,16671
1,9304,14575,S,1526570840,833570,1119,16482
1,9304,14575,S,1526570840,833571,1238,16263
1,9304,14575,S,1526570840,833572,1371,16043
1,9304,14575,S,1526570840,833573,1504,15838
1,9304,14575,S,1526570840,833574,1637,15706
1,9304,14575,S,1526570840,833575,1772,15560
1,9304,14575,S,1526570840,833576,1920,15402
1,9304,14575,S,1526570840,833577,2067,15228
1,9304,14575,S,1526570840,833578,2213,15105
1,9304,14575,S,1526570840,833579,2359,14999
1,9304,14575,S,1526570840,833580,2517,14915
1,9304,14575,S,1526570840,833581,2673,14890
1,9304,14575,S,1526570840,833582,2809,14841
1,9304,14575,S,1526570840,833583,2938,14783
1,9304,14575,S,1526570840,833584,3069,14778
1,9304,14575,S,1526570840,833585,3209,14773
1,9304,14575,S,1526570840,833586,3368,14765
1,9304,14575,S,1526570840,833587,3506,14750
1,9304,14575,S,1526570840,833588,3641,14726
1,9304,14575,S,1526570840,833589,3799,14628
1,9304,14575,S,1526570840,833590,3958,14482
1,9304,14575,S,1526570840,833591,4118,14284
1,9304,14575,S,1526570840,833592,4277,13984
1,9304,14575,S,1526570840,833593,4433,13683
1,9304,14575,S,1526570840,833594,4589,13402
1,9304,14575,S,1526570840,833595,4744,13183
1,9304,14575,S,1526570840,833596,4898,12926
1,9304,14575,S,1526570840,833597,5050,12643
1,9304,14575,S,1526570840,833598,5198,12325
1,9304,14575,S,1526570840,833599,5345,12129
1,9304,14575,S,1526570840,833600,5493,11965
1,9304,14575,S,1526570840,833601,5615,11594
1,9304,14575,S,1526570840,833602,5752,11424
1,9304,14575,S,1526570840,833603,5890,11251
1,9304,14575,S,1526570840,833604,6027,11082
1,9304,14575,S,1526570840,833605,6163,11004
1,9304,14575,S,1526570840,833606,6294,10942
1,9304,14575,S,1526570840,833607,6421,10894
1,9304,14575,S,1526570840,833608,6548,10805
1,9304,14575,S,1526570840,833609,6675,10672
1,9304,14575,S,1526570840,833610,6800,10492
1,9304,14575,S,1526570840,833611,6919,10353
1,9304,14575,S,1526570840,833612,7037,10222
1,9304,14575,S,1526570840,833613,7154,10098
1,9304,14575,S,1526570840,833614,7271,10105
1,9304,14575,S,1526570840,833615,7381,10193
1,9304,14575,S,1526570840,833616,7489,10395
1,9304,14575,S,1526570840,833617,7598,10590
1,9304,14575,S,1526570840,833618,7706,10761
1,9304,14575,S,1526570840,833619,7811,10885
1,9304,14575,S,1526570840,833620,7910,10953
1,9304,14575,S,1526570840,833621,8010,11020
1,9304,14575,S,1526570840,833622,8111,11128
1,9304,14575,S,1526570840,833623,8213,11199
1,9304,14575,S,1526570840,833624,8306,11262
1,9304,14575,S,1526570840,833625,8399,11328
1,9304,14575,S,1526570840,833626,8501,11274
1,9304,14575,S,1526570840,833627,8595,11324
1,9304,14575,S,1526570840,833628,8678,11436
1,9304,14575,S,1526570840,833629,8760,11586
1,9304,14575,S,1526570840,833630,8844,11770
1,9304,14575,S,1526570840,833631,8927,11923
1,9304,14575,S,1526570840,833632,9004,12064
1,9304,14575,S,1526570840,833633,9077,12167
1,9304,14575,S,1526570840,833634,9150,12146
1,9304,14575,S,1526570840,833635,9224,12091
1,9304,14575,S,1526570840,833636,9292,12032
1,9304,14575,S,1526570840,833637,9354,11981
1,9304,14575,S,1526570840,833638,9417,11913
1,9304,14575,S,1526570840,833639,9479,11823
1,9304,14575,S,1526570840,833640,9537,11720
1,9304,14575,S,1526570840,833641,9587,11634
1,9304,14575,S,1526570840,833642,9637,11613
1,9304,14575,S,1526570840,833643,9687,11634
1,9304,14575,S,1526570840,833644,9732,11695
1,9304,14575,S,1526570840,833645,9770,11767
1,9304,14575,S,1526570840,833646,9813,11805
1,9304,14575,S,1526570840,833647,9858,11829
1,9304,14575,S,1526570840,833648,9888,11881
1,9304,14575,S,1526570840,833649,9912,11973
1,9304,14575,S,1526570840,833650,9935,11935
1,9304,14576,P,1526570840,833651,151,5540
1,9304,14576,P,1526570840,833652,243,5437
1,9304,14576,P,1526570840,833653,346,5310
1,9304,14576,P,1526570840,833654,459,5140
1,9304,14576,P,1526570840,833655,588,4922
1,9304,14576,P,1526570840,833656,736,4668
1,9304,14576,P,1526570840,833657,910,4408
1,9304,14576,P,1526570840,833658,1113,4181
1,9304,14576,P,1526570840,833659,1346,4023
1,9304,14576,P,1526570840,833660,1608,3952
1,9304,14576,P,1526570840,833661,1896,3965
1,9304,14576,P,1526570840,833662,2207,4029
1,9304,14576,P,1526570840,833663,2537,4097
1,9304,14576,P,1526570840,833664,2887,4116
1,9304,14576,P,1526570840,833665,3255,4049
1,9304,14576,P,1526570840,833666,3644,3882
1,9304,14576,P,1526570840,833667,4052,3629
1,9304,14576,P,1526570840,833668,4478,3326
1,9304,14576,P,1526570840,833669,4918,3017
1,9304,14576,P,1526570840,833670,5370,2739
1,9304,14576,P,1526570840,833671,8281,1578
1,9304,14576,P,1526570840,833672,8768,1346
1,9304,14576,P,1526570840,833673,9229,1124
1,9304,14576,P,1526570840,833674,9654,938
1,9304,14576,P,1526570840,833675,10036,808
1,9304,14576,P,1526570840,833676,10370,739
1,9304,14576,P,1526570840,833677,10659,725
1,9304,14576,P,1526570840,833678,10905,750
1,9304,14576,P,1526570840,833679,11112,793
1,9304,14576,P,1526570840,833680,11283,841
1,9304,14576,P,1526570840,833681,11422,884
1,9304,14576,P,1526570840,833682,11533,923
1,9304,14576,P,1526570840,833683,11623,963
1,9304,14576,P,1526570840,833684,11700,1014
1,9304,14576,P,1526570840,833685,11772,1079
1,9304,14576,P,1526570840,833686,11846,1161
1,9304,14576,P,1526570840,833687,11927,1261
1,9304,14576,P,1526570840,833688,12015,1379
1,9304,14576,P,1526570840,833689,12109,1514
1,9304,14576,P,1526570840,833690,12202,1668
1,9304,14576,P,1526570840,833691,12286,1845
1,9304,14576,P,1526570840,833692,12354,2040
1,9304,14576,P,1526570840,833693,12397,2245
1,9304,14576,P,1526570840,833694,12411,2444
1,9304,14576,P,1526570840,833695,12394,2615
1,9305,14577,S,1526570847,833696,76,16826
1,9305,14577,S,1526570847,833697,26,16723
1,9305,14577,S,1526570847,833698,28,16621
1,9305,14577,S,1526570847,833699,31,16546
1,9305,14577,S,1526570847,833700,33,16528
